OrderID,Order Date,Product ID,Customer ID,Store ID,Quantity Sold,Sales Person ID
ORD001781,29/01/2022,P0194,C01505,S050,17,SP0155
ORD001782,05/11/2022,P0135,C02677,S036,43,SP0051
ORD001783,17/06/2022,P0074,C01341,S021,27,SP0003
ORD001784,01/06/2022,P0028,C00944,S005,51,SP0151
ORD001785,13/02/2022,P0007,C02450,S045,55,SP0049
ORD001786,05/10/2022,P0099,C01149,S049,55,SP0107
ORD001787,11/06/2022,P0195,C01419,S013,19,SP0117
ORD001788,22/12/2022,P0150,C00832,S009,20,SP0107
ORD001789,26/03/2022,P0169,C01134,S040,21,SP0007
ORD001790,01/02/2022,P0177,C01419,S002,44,SP0115
ORD001791,19/04/2022,P0127,C00690,S037,43,SP0139
ORD001792,27/10/2022,P0122,C00850,S046,25,SP0193
ORD001793,11/09/2022,P0176,C02150,S048,10,SP0061
ORD001794,23/02/2022,P0165,C01498,S050,10,SP0111
ORD001795,23/01/2022,P0119,C00694,S030,42,SP0141
ORD001796,03/03/2022,P0087,C00451,S008,43,SP0193
ORD001797,21/12/2022,P0049,C01201,S016,42,SP0046
ORD001798,11/01/2022,P0036,C01683,S029,54,SP0158
ORD001799,22/05/2022,P0063,C00510,S048,38,SP0079
ORD001800,19/05/2022,P0141,C00316,S041,39,SP0007
ORD001801,21/04/2022,P0101,C02928,S014,52,SP0050
ORD001802,22/04/2022,P0050,C00328,S036,42,SP0104
ORD001803,19/01/2022,P0171,C00238,S035,44,SP0176
ORD001804,06/07/2022,P0164,C02955,S018,24,SP0181
ORD001805,23/01/2022,P0124,C01510,S039,41,SP0142
ORD001806,26/10/2022,P0121,C01421,S021,34,SP0167
ORD001807,04/10/2022,P0053,C02437,S034,12,SP0171
ORD001808,28/01/2022,P0104,C02937,S013,49,SP0164
ORD001809,25/10/2022,P0188,C01894,S044,27,SP0056
ORD001810,28/10/2022,P0076,C02329,S017,43,SP0077
ORD001811,04/05/2022,P0038,C02924,S016,29,SP0104
ORD001812,11/05/2022,P0030,C01152,S021,32,SP0171
ORD001813,22/01/2022,P0114,C00757,S036,35,SP0159
ORD001814,06/12/2022,P0140,C00701,S019,24,SP0027
ORD001815,24/10/2022,P0086,C01010,S039,50,SP0105
ORD001816,29/07/2022,P0183,C01131,S032,19,SP0036
ORD001817,23/12/2022,P0170,C00428,S043,36,SP0115
ORD001818,11/01/2022,P0121,C01008,S045,17,SP0058
ORD001819,29/01/2022,P0042,C00598,S012,39,SP0174
ORD001820,28/09/2022,P0044,C01254,S047,24,SP0009
ORD001821,04/09/2022,P0132,C00662,S047,53,SP0142
ORD001822,26/07/2022,P0185,C01696,S031,45,SP0052
ORD001823,15/09/2022,P0171,C02831,S030,16,SP0175
ORD001824,30/05/2022,P0005,C00673,S037,35,SP0023
ORD001825,08/12/2022,P0186,C02082,S006,25,SP0041
ORD001826,27/09/2022,P0069,C02518,S014,35,SP0166
ORD001827,20/07/2022,P0181,C02206,S020,39,SP0005
ORD001828,11/07/2022,P0179,C02470,S023,36,SP0200
ORD001829,17/06/2022,P0058,C00870,S004,34,SP0197
ORD001830,24/09/2022,P0102,C01540,S037,23,SP0159
ORD001831,10/12/2022,P0155,C01301,S019,10,SP0104
ORD001832,05/06/2022,P0023,C00472,S036,14,SP0125
ORD001833,21/03/2022,P0113,C02521,S016,23,SP0017
ORD001834,25/03/2022,P0190,C01431,S010,42,SP0068
ORD001835,29/06/2022,P0076,C01690,S025,18,SP0091
ORD001836,05/04/2022,P0048,C01323,S005,26,SP0034
ORD001837,26/08/2022,P0189,C02936,S026,54,SP0114
ORD001838,14/08/2022,P0055,C01136,S031,32,SP0059
ORD001839,19/07/2022,P0142,C01464,S025,31,SP0034
ORD001840,25/09/2022,P0014,C02833,S017,43,SP0171
ORD001841,30/06/2022,P0195,C01669,S022,40,SP0107
ORD001842,28/08/2022,P0167,C00029,S027,44,SP0027
ORD001843,21/06/2022,P0138,C00926,S035,52,SP0157
ORD001844,07/07/2022,P0112,C01431,S031,28,SP0071
ORD001845,21/12/2022,P0155,C01655,S049,51,SP0021
ORD001846,11/08/2022,P0023,C01565,S049,16,SP0021
ORD001847,31/05/2022,P0149,C00502,S040,31,SP0177
ORD001848,09/06/2022,P0022,C02545,S020,14,SP0037
ORD001849,14/03/2022,P0134,C02019,S026,28,SP0063
ORD001850,25/10/2022,P0014,C00792,S036,33,SP0111
ORD001851,31/03/2022,P0147,C02359,S024,52,SP0052
ORD001852,11/09/2022,P0138,C02988,S029,15,SP0065
ORD001853,10/09/2022,P0027,C02551,S025,43,SP0132
ORD001854,24/06/2022,P0122,C01542,S030,35,SP0180
ORD001855,12/01/2022,P0077,C01069,S045,29,SP0054
ORD001856,14/02/2022,P0082,C00264,S033,11,SP0074
ORD001857,05/11/2022,P0085,C01961,S046,53,SP0084
ORD001858,18/04/2022,P0180,C01619,S026,27,SP0039
ORD001859,16/03/2022,P0034,C02691,S048,46,SP0124
ORD001860,04/07/2022,P0183,C02565,S047,54,SP0014
ORD001861,08/03/2022,P0116,C02723,S016,21,SP0192
ORD001862,29/12/2022,P0198,C01388,S018,39,SP0181
ORD001863,28/07/2022,P0082,C01915,S003,24,SP0108
ORD001864,14/08/2022,P0164,C00017,S023,43,SP0040
ORD001865,09/06/2022,P0051,C01981,S035,40,SP0192
ORD001866,09/11/2022,P0127,C01840,S010,54,SP0068
ORD001867,24/05/2022,P0003,C02435,S049,11,SP0176
ORD001868,12/03/2022,P0007,C01088,S045,25,SP0186
ORD001869,06/04/2022,P0065,C02384,S040,42,SP0063
ORD001870,30/03/2022,P0029,C00395,S003,47,SP0176
ORD001871,16/02/2022,P0009,C00705,S040,13,SP0063
ORD001872,06/08/2022,P0045,C00011,S042,43,SP0103
ORD001873,17/07/2022,P0189,C00205,S030,49,SP0180
ORD001874,30/01/2022,P0052,C00780,S004,11,SP0089
ORD001875,10/11/2022,P0057,C00533,S048,32,SP0061
ORD001876,01/07/2022,P0099,C01507,S020,40,SP0056
ORD001877,31/03/2022,P0198,C02099,S041,41,SP0063
ORD001878,08/04/2022,P0041,C02677,S028,49,SP0154
ORD001879,18/09/2022,P0144,C01559,S034,14,SP0004
ORD001880,22/02/2022,P0097,C01542,S014,24,SP0173
ORD001881,21/05/2022,P0074,C00797,S012,22,SP0188
ORD001882,08/11/2022,P0021,C01982,S010,35,SP0041
ORD001883,08/10/2022,P0018,C00128,S030,50,SP0153
ORD001884,19/08/2022,P0101,C00724,S014,34,SP0199
ORD001885,08/02/2022,P0155,C00326,S044,10,SP0103
ORD001886,19/12/2022,P0033,C01688,S049,10,SP0095
ORD001887,28/05/2022,P0126,C02316,S024,42,SP0173
ORD001888,03/04/2022,P0121,C02944,S038,29,SP0024
ORD001889,12/01/2022,P0167,C02124,S049,14,SP0078
ORD001890,25/12/2022,P0013,C01952,S019,41,SP0111
ORD001891,24/04/2022,P0063,C00113,S032,39,SP0048
ORD001892,07/12/2022,P0142,C02306,S006,41,SP0031
ORD001893,12/06/2022,P0153,C00268,S020,54,SP0058
ORD001894,22/08/2022,P0060,C00617,S043,17,SP0154
ORD001895,13/09/2022,P0174,C02889,S023,53,SP0059
ORD001896,19/08/2022,P0185,C01784,S048,32,SP0099
ORD001897,15/11/2022,P0019,C01711,S022,51,SP0042
ORD001898,23/04/2022,P0172,C02867,S016,27,SP0029
ORD001899,03/03/2022,P0058,C01896,S041,48,SP0107
ORD001900,01/04/2022,P0179,C00450,S020,26,SP0195
ORD001901,10/05/2022,P0170,C01942,S043,15,SP0146
ORD001902,26/01/2022,P0110,C00890,S003,52,SP0090
ORD001903,29/05/2022,P0168,C02268,S008,19,SP0134
ORD001904,29/10/2022,P0067,C00558,S004,16,SP0095
ORD001905,06/05/2022,P0149,C00881,S037,40,SP0082
ORD001906,22/09/2022,P0006,C00841,S037,48,SP0168
ORD001907,16/07/2022,P0063,C01930,S036,41,SP0102
ORD001908,31/12/2022,P0111,C02476,S044,19,SP0059
ORD001909,20/04/2022,P0183,C02011,S026,26,SP0146
ORD001910,12/07/2022,P0084,C00394,S046,51,SP0196
ORD001911,17/03/2022,P0116,C00876,S027,13,SP0004
ORD001912,28/04/2022,P0020,C00099,S042,19,SP0190
ORD001913,04/02/2022,P0109,C00654,S047,15,SP0057
ORD001914,09/09/2022,P0136,C02593,S048,28,SP0164
ORD001915,23/06/2022,P0133,C01976,S017,47,SP0053
ORD001916,24/11/2022,P0153,C00291,S029,31,SP0187
ORD001917,29/06/2022,P0126,C02727,S037,13,SP0074
ORD001918,15/04/2022,P0038,C01449,S039,48,SP0131
ORD001919,22/04/2022,P0152,C00362,S043,14,SP0040
ORD001920,28/08/2022,P0167,C00887,S043,51,SP0105
ORD001921,13/04/2022,P0057,C00893,S001,17,SP0066
ORD001922,20/11/2022,P0019,C00598,S030,10,SP0086
ORD001923,02/06/2022,P0154,C01769,S046,12,SP0046
ORD001924,05/09/2022,P0008,C02400,S013,13,SP0071
ORD001925,28/08/2022,P0020,C00164,S031,34,SP0004
ORD001926,29/11/2022,P0010,C00379,S002,52,SP0007
ORD001927,10/08/2022,P0022,C02225,S045,42,SP0087
ORD001928,22/04/2022,P0139,C02004,S050,48,SP0124
ORD001929,01/02/2022,P0090,C02571,S029,38,SP0055
ORD001930,11/08/2022,P0091,C00781,S048,51,SP0180
ORD001931,13/06/2022,P0070,C01722,S044,49,SP0092
ORD001932,02/10/2022,P0003,C01006,S018,32,SP0126
ORD001933,02/07/2022,P0096,C02040,S013,35,SP0055
ORD001934,18/09/2022,P0194,C01537,S018,39,SP0185
ORD001935,15/03/2022,P0125,C00733,S033,53,SP0170
ORD001936,21/08/2022,P0193,C01974,S029,15,SP0123
ORD001937,09/08/2022,P0067,C01223,S023,36,SP0146
ORD001938,02/07/2022,P0074,C00659,S044,31,SP0084
ORD001939,03/06/2022,P0133,C00195,S003,38,SP0033
ORD001940,19/11/2022,P0125,C02211,S002,24,SP0119
ORD001941,18/07/2022,P0006,C01639,S048,46,SP0008
ORD001942,15/11/2022,P0057,C00197,S012,24,SP0119
ORD001943,28/10/2022,P0143,C00154,S037,28,SP0160
ORD001944,04/02/2022,P0022,C00732,S033,55,SP0087
ORD001945,26/06/2022,P0178,C00417,S004,41,SP0017
ORD001946,13/12/2022,P0128,C02552,S039,46,SP0083
ORD001947,23/11/2022,P0025,C00454,S027,40,SP0043
ORD001948,11/10/2022,P0124,C00622,S021,17,SP0176
ORD001949,19/10/2022,P0069,C02796,S022,26,SP0120
ORD001950,08/09/2022,P0124,C01230,S037,28,SP0013
ORD001951,23/04/2022,P0075,C00318,S003,50,SP0176
ORD001952,22/11/2022,P0154,C01656,S019,41,SP0147
ORD001953,15/01/2022,P0006,C02637,S012,14,SP0131
ORD001954,24/11/2022,P0198,C01166,S047,38,SP0044
ORD001955,06/05/2022,P0122,C01111,S005,48,SP0162
ORD001956,31/12/2022,P0157,C02648,S044,22,SP0062
ORD001957,09/09/2022,P0047,C01868,S025,21,SP0136
ORD001958,19/09/2022,P0063,C02534,S033,14,SP0004
ORD001959,14/06/2022,P0037,C01674,S021,31,SP0117
ORD001960,28/09/2022,P0135,C02133,S006,10,SP0124
ORD001961,22/02/2022,P0095,C02202,S028,16,SP0050
ORD001962,18/05/2022,P0052,C00644,S013,30,SP0094
ORD001963,09/12/2022,P0061,C01049,S023,42,SP0143
ORD001964,13/12/2022,P0124,C02234,S032,51,SP0069
ORD001965,22/12/2022,P0064,C02459,S032,55,SP0185
ORD001966,25/11/2022,P0102,C00987,S010,17,SP0107
ORD001967,09/06/2022,P0038,C00544,S001,41,SP0163
ORD001968,23/11/2022,P0051,C00807,S034,34,SP0121
ORD001969,06/03/2022,P0007,C02593,S038,28,SP0123
ORD001970,18/10/2022,P0178,C00335,S030,34,SP0178
ORD001971,26/09/2022,P0085,C01833,S040,34,SP0093
ORD001972,30/12/2022,P0195,C02575,S007,21,SP0120
ORD001973,13/04/2022,P0114,C01067,S042,16,SP0104
ORD001974,29/07/2022,P0103,C02210,S033,21,SP0010
ORD001975,30/09/2022,P0039,C02893,S035,41,SP0193
ORD001976,28/08/2022,P0177,C01235,S016,53,SP0029
ORD001977,29/07/2022,P0013,C02797,S027,43,SP0133
ORD001978,28/02/2022,P0180,C02068,S006,23,SP0144
ORD001979,16/11/2022,P0119,C01928,S028,11,SP0105
ORD001980,11/01/2022,P0043,C02953,S020,53,SP0172
ORD001981,24/08/2022,P0099,C01079,S024,22,SP0127
ORD001982,10/06/2022,P0105,C00462,S043,40,SP0143
ORD001983,13/01/2022,P0155,C01536,S026,39,SP0046
ORD001984,12/06/2022,P0063,C00587,S039,32,SP0174
ORD001985,22/07/2022,P0032,C00054,S043,53,SP0163
ORD001986,10/02/2022,P0137,C00855,S015,38,SP0105
ORD001987,20/02/2022,P0184,C00395,S039,41,SP0085
ORD001988,27/06/2022,P0094,C01225,S035,37,SP0019
ORD001989,30/06/2022,P0129,C01904,S047,45,SP0096
ORD001990,06/07/2022,P0199,C01532,S009,24,SP0001
ORD001991,19/02/2022,P0087,C01266,S005,32,SP0167
ORD001992,23/01/2022,P0045,C02777,S026,12,SP0092
ORD001993,10/09/2022,P0181,C02119,S006,24,SP0131
ORD001994,03/06/2022,P0167,C02142,S008,54,SP0153
ORD001995,01/11/2022,P0026,C00101,S039,19,SP0196
ORD001996,17/11/2022,P0134,C01554,S037,35,SP0064
ORD001997,07/10/2022,P0112,C00350,S022,37,SP0090
ORD001998,04/03/2022,P0037,C01930,S034,42,SP0016
ORD001999,15/10/2022,P0095,C01247,S046,54,SP0149
ORD002000,24/09/2022,P0057,C02005,S034,43,SP0163
ORD002001,25/07/2022,P0154,C01006,S049,32,SP0057
ORD002002,07/11/2022,P0092,C02108,S011,53,SP0158
ORD002003,15/07/2022,P0100,C00979,S018,52,SP0120
ORD002004,23/02/2022,P0055,C01617,S009,43,SP0194
ORD002005,14/02/2022,P0149,C01739,S045,42,SP0200
ORD002006,10/07/2022,P0068,C02559,S043,26,SP0027
ORD002007,12/10/2022,P0174,C01166,S029,30,SP0028
ORD002008,28/09/2022,P0138,C02000,S042,29,SP0072
ORD002009,08/11/2022,P0126,C00462,S035,43,SP0115
ORD002010,15/01/2022,P0073,C02105,S048,22,SP0119
ORD002011,02/02/2022,P0048,C00858,S005,47,SP0106
ORD002012,07/09/2022,P0035,C01166,S048,21,SP0164
ORD002013,06/02/2022,P0066,C01151,S003,36,SP0110
ORD002014,15/09/2022,P0053,C02523,S035,32,SP0133
ORD002015,13/08/2022,P0187,C02507,S016,51,SP0075
ORD002016,06/03/2022,P0075,C02170,S004,11,SP0088
ORD002017,31/10/2022,P0150,C01447,S004,46,SP0067
ORD002018,22/08/2022,P0015,C01568,S049,23,SP0172
ORD002019,05/01/2022,P0152,C01205,S002,39,SP0164
ORD002020,10/02/2022,P0052,C01899,S031,54,SP0045
ORD002021,06/04/2022,P0066,C00633,S024,35,SP0127
ORD002022,01/08/2022,P0037,C01453,S016,25,SP0120
ORD002023,17/09/2022,P0099,C01504,S031,42,SP0035
ORD002024,20/04/2022,P0194,C01009,S006,35,SP0182
ORD002025,25/11/2022,P0197,C02983,S019,55,SP0048
ORD002026,01/03/2022,P0150,C01738,S011,41,SP0022
ORD002027,02/07/2022,P0199,C01295,S011,50,SP0066
ORD002028,27/07/2022,P0041,C02802,S031,50,SP0070
ORD002029,28/03/2022,P0105,C02943,S026,36,SP0080
ORD002030,28/11/2022,P0057,C02806,S039,13,SP0175
ORD002031,14/05/2022,P0079,C01509,S003,35,SP0053
ORD002032,06/04/2022,P0066,C01287,S047,25,SP0139
ORD002033,31/01/2022,P0077,C01601,S016,10,SP0121
ORD002034,19/07/2022,P0144,C00023,S028,22,SP0079
ORD002035,25/01/2022,P0054,C01396,S011,14,SP0126
ORD002036,11/07/2022,P0002,C02405,S026,53,SP0087
ORD002037,24/11/2022,P0065,C00728,S018,33,SP0171
ORD002038,05/02/2022,P0029,C00777,S018,23,SP0163
ORD002039,19/02/2022,P0005,C00826,S015,55,SP0023
ORD002040,26/07/2022,P0095,C02121,S015,11,SP0100
ORD002041,16/11/2022,P0079,C02377,S009,42,SP0046
ORD002042,04/09/2022,P0087,C00567,S030,43,SP0091
ORD002043,02/08/2022,P0168,C01311,S035,20,SP0079
ORD002044,09/11/2022,P0136,C00441,S034,35,SP0119
ORD002045,06/01/2022,P0157,C01719,S022,55,SP0164
ORD002046,25/06/2022,P0100,C02394,S023,47,SP0027
ORD002047,17/05/2022,P0003,C00502,S031,20,SP0038
ORD002048,07/05/2022,P0018,C00933,S017,53,SP0149
ORD002049,20/06/2022,P0153,C02883,S044,55,SP0195
ORD002050,19/03/2022,P0058,C02579,S049,26,SP0160
ORD002051,27/07/2022,P0164,C00103,S038,52,SP0054
ORD002052,10/10/2022,P0117,C01705,S009,42,SP0034
ORD002053,06/03/2022,P0126,C02222,S025,51,SP0138
ORD002054,04/02/2022,P0044,C00925,S050,28,SP0159
ORD002055,06/11/2022,P0142,C00422,S010,17,SP0145
ORD002056,02/06/2022,P0100,C02942,S032,29,SP0152
ORD002057,30/12/2022,P0128,C02590,S030,25,SP0140
ORD002058,18/08/2022,P0082,C00748,S047,53,SP0166
ORD002059,12/02/2022,P0165,C02435,S029,29,SP0026
ORD002060,25/10/2022,P0194,C00575,S014,43,SP0080
ORD002061,01/01/2022,P0112,C02150,S002,47,SP0151
ORD002062,21/12/2022,P0104,C01404,S044,48,SP0089
ORD002063,09/03/2022,P0190,C00142,S009,44,SP0177
ORD002064,08/12/2022,P0138,C00978,S013,49,SP0046
ORD002065,07/05/2022,P0007,C01047,S028,22,SP0155
ORD002066,30/03/2022,P0126,C00352,S003,43,SP0037
ORD002067,12/09/2022,P0050,C00790,S016,33,SP0071
ORD002068,28/12/2022,P0080,C01346,S007,23,SP0124
ORD002069,23/02/2022,P0087,C02520,S028,32,SP0026
ORD002070,17/01/2022,P0179,C00151,S024,26,SP0152
ORD002071,23/12/2022,P0177,C02047,S003,25,SP0102
ORD002072,31/08/2022,P0191,C00186,S033,11,SP0002
ORD002073,07/05/2022,P0118,C01602,S050,51,SP0186
ORD002074,06/03/2022,P0032,C01905,S029,44,SP0074
ORD002075,24/06/2022,P0006,C00355,S024,34,SP0032
ORD002076,20/08/2022,P0119,C01460,S023,31,SP0116
ORD002077,07/07/2022,P0027,C00358,S005,52,SP0108
ORD002078,16/11/2022,P0118,C01308,S032,22,SP0134
ORD002079,13/03/2022,P0132,C00647,S015,13,SP0191
ORD002080,03/03/2022,P0006,C01496,S037,15,SP0075
ORD002081,03/04/2022,P0105,C02882,S039,27,SP0028
ORD002082,03/05/2022,P0091,C02910,S046,22,SP0086
ORD002083,19/01/2022,P0083,C02252,S009,18,SP0017
ORD002084,14/04/2022,P0010,C01576,S042,17,SP0115
ORD002085,03/06/2022,P0045,C00745,S003,54,SP0011
ORD002086,18/09/2022,P0110,C00464,S049,53,SP0008
ORD002087,10/11/2022,P0078,C02004,S021,42,SP0005
ORD002088,16/10/2022,P0122,C00159,S005,42,SP0107
ORD002089,22/11/2022,P0035,C00061,S044,14,SP0158
ORD002090,01/02/2022,P0035,C02072,S032,28,SP0194
ORD002091,16/06/2022,P0052,C01922,S042,40,SP0100
ORD002092,29/07/2022,P0020,C02077,S030,31,SP0178
ORD002093,31/12/2022,P0067,C00278,S006,30,SP0041
ORD002094,09/05/2022,P0106,C00796,S033,19,SP0110
ORD002095,15/04/2022,P0175,C00716,S036,47,SP0132
ORD002096,11/02/2022,P0076,C02508,S036,20,SP0088
ORD002097,15/08/2022,P0040,C02399,S030,34,SP0089
ORD002098,12/03/2022,P0012,C00326,S017,40,SP0006
ORD002099,10/02/2022,P0039,C00385,S039,49,SP0131
ORD002100,30/01/2022,P0004,C00450,S017,23,SP0193
ORD002101,27/11/2022,P0115,C00463,S017,24,SP0079
ORD002102,01/12/2022,P0102,C02192,S046,19,SP0079
ORD002103,24/05/2022,P0092,C02842,S012,39,SP0017
ORD002104,22/07/2022,P0125,C00732,S014,23,SP0003
ORD002105,18/04/2022,P0147,C02629,S008,50,SP0029
ORD002106,04/02/2022,P0111,C01887,S034,34,SP0187
ORD002107,06/02/2022,P0102,C02482,S008,15,SP0184
ORD002108,26/09/2022,P0194,C02230,S005,21,SP0111
ORD002109,21/12/2022,P0117,C02938,S018,49,SP0127
ORD002110,17/07/2022,P0090,C01245,S004,19,SP0043
ORD002111,21/08/2022,P0134,C00252,S042,23,SP0041
ORD002112,09/01/2022,P0021,C01505,S044,31,SP0034
ORD002113,30/11/2022,P0177,C02651,S031,37,SP0024
ORD002114,04/02/2022,P0053,C02054,S016,28,SP0110
ORD002115,17/10/2022,P0077,C00574,S007,10,SP0111
ORD002116,03/10/2022,P0059,C02016,S040,46,SP0088
ORD002117,11/09/2022,P0197,C00960,S007,41,SP0075
ORD002118,01/10/2022,P0076,C01146,S046,34,SP0135
ORD002119,18/04/2022,P0178,C01504,S045,53,SP0120
ORD002120,29/06/2022,P0070,C02467,S044,54,SP0132
ORD002121,11/01/2022,P0119,C02499,S038,31,SP0104
ORD002122,16/12/2022,P0114,C02144,S047,26,SP0175
ORD002123,13/06/2022,P0190,C01575,S029,13,SP0070
ORD002124,04/06/2022,P0098,C01453,S023,52,SP0161
ORD002125,01/06/2022,P0192,C02904,S049,29,SP0104
ORD002126,05/07/2022,P0044,C02547,S027,53,SP0088
ORD002127,14/11/2022,P0060,C02248,S048,29,SP0139
ORD002128,08/04/2022,P0102,C02392,S034,26,SP0022
ORD002129,25/02/2022,P0181,C02187,S015,50,SP0166
ORD002130,08/10/2022,P0179,C02391,S012,44,SP0198
ORD002131,24/02/2022,P0146,C00729,S026,34,SP0091
ORD002132,24/04/2022,P0099,C02753,S031,39,SP0158
ORD002133,18/02/2022,P0105,C00238,S002,55,SP0099
ORD002134,18/03/2022,P0173,C02243,S018,11,SP0102
ORD002135,03/07/2022,P0064,C01459,S023,35,SP0144
ORD002136,30/05/2022,P0115,C02148,S048,17,SP0073
ORD002137,15/08/2022,P0141,C00741,S028,19,SP0158
ORD002138,02/01/2022,P0110,C01099,S038,39,SP0041
ORD002139,23/10/2022,P0031,C01301,S036,38,SP0117
ORD002140,25/10/2022,P0047,C01362,S029,13,SP0006
ORD002141,13/09/2022,P0002,C00060,S027,27,SP0188
ORD002142,09/04/2022,P0067,C00772,S014,32,SP0095
ORD002143,12/05/2022,P0091,C02566,S019,33,SP0099
ORD002144,22/02/2022,P0160,C00387,S034,49,SP0044
ORD002145,01/05/2022,P0127,C01768,S026,27,SP0041
ORD002146,03/07/2022,P0128,C00970,S022,20,SP0082
ORD002147,30/11/2022,P0199,C00182,S017,55,SP0077
ORD002148,11/01/2022,P0105,C01983,S030,34,SP0120
ORD002149,25/06/2022,P0124,C02949,S046,55,SP0010
ORD002150,23/05/2022,P0185,C00972,S009,23,SP0116
ORD002151,21/12/2022,P0165,C00851,S009,14,SP0195
ORD002152,04/01/2022,P0065,C01419,S014,34,SP0179
ORD002153,19/08/2022,P0015,C02433,S004,28,SP0176
ORD002154,30/07/2022,P0065,C02406,S013,29,SP0094
ORD002155,11/05/2022,P0159,C02211,S002,20,SP0145
ORD002156,05/09/2022,P0090,C01326,S049,15,SP0177
ORD002157,26/02/2022,P0008,C01861,S034,41,SP0194
ORD002158,29/11/2022,P0102,C02563,S022,36,SP0180
ORD002159,12/10/2022,P0165,C01418,S040,52,SP0129
ORD002160,16/12/2022,P0154,C00297,S015,41,SP0060
ORD002161,16/07/2022,P0043,C00542,S036,31,SP0083
ORD002162,21/12/2022,P0090,C02943,S036,51,SP0034
ORD002163,08/03/2022,P0022,C00724,S032,20,SP0082
ORD002164,19/11/2022,P0192,C02950,S003,30,SP0120
ORD002165,28/10/2022,P0155,C01430,S023,43,SP0137
ORD002166,19/05/2022,P0171,C00830,S028,44,SP0151
ORD002167,09/04/2022,P0032,C02025,S032,43,SP0003
ORD002168,29/07/2022,P0023,C01717,S028,20,SP0104
ORD002169,08/10/2022,P0089,C02631,S033,21,SP0108
ORD002170,20/12/2022,P0170,C02402,S004,23,SP0172
ORD002171,26/02/2022,P0096,C02114,S011,24,SP0044
ORD002172,08/04/2022,P0110,C01270,S002,10,SP0086
ORD002173,15/02/2022,P0088,C02140,S013,47,SP0147
ORD002174,01/06/2022,P0046,C00586,S017,31,SP0168
ORD002175,20/06/2022,P0158,C02925,S029,55,SP0085
ORD002176,30/04/2022,P0037,C02253,S044,24,SP0133
ORD002177,12/11/2022,P0117,C00596,S012,16,SP0038
ORD002178,25/05/2022,P0172,C02753,S016,28,SP0167
ORD002179,11/10/2022,P0143,C01068,S016,52,SP0023
ORD002180,29/11/2022,P0032,C00372,S006,54,SP0196
ORD002181,05/01/2022,P0162,C00254,S009,27,SP0066
ORD002182,28/08/2022,P0049,C02852,S011,37,SP0053
ORD002183,10/03/2022,P0104,C01119,S029,50,SP0012
ORD002184,12/01/2022,P0037,C00538,S036,47,SP0130
ORD002185,14/08/2022,P0067,C00068,S004,30,SP0191
ORD002186,30/09/2022,P0175,C02701,S033,37,SP0112
ORD002187,09/05/2022,P0141,C01831,S006,13,SP0099
ORD002188,27/06/2022,P0003,C00377,S001,49,SP0146
ORD002189,08/12/2022,P0198,C02648,S036,34,SP0058
ORD002190,23/09/2022,P0182,C00161,S036,39,SP0078
ORD002191,22/05/2022,P0069,C00360,S033,22,SP0024
ORD002192,18/06/2022,P0111,C02566,S030,50,SP0125
ORD002193,02/10/2022,P0124,C01420,S046,45,SP0071
ORD002194,04/06/2022,P0121,C01716,S004,43,SP0194
ORD002195,28/01/2022,P0156,C00908,S013,55,SP0181
ORD002196,01/04/2022,P0057,C00909,S020,23,SP0037
ORD002197,09/03/2022,P0051,C02379,S018,31,SP0119
ORD002198,24/03/2022,P0143,C00405,S020,40,SP0147
ORD002199,16/08/2022,P0061,C02143,S034,33,SP0126
ORD002200,05/09/2022,P0150,C00169,S041,55,SP0149
ORD002201,13/07/2022,P0087,C02587,S003,37,SP0177
ORD002202,18/12/2022,P0187,C01937,S047,27,SP0044
ORD002203,03/01/2022,P0014,C01426,S030,31,SP0091
ORD002204,08/03/2022,P0039,C02871,S031,22,SP0027
ORD002205,19/02/2022,P0161,C02565,S013,45,SP0158
ORD002206,11/10/2022,P0119,C02039,S049,45,SP0142
ORD002207,28/01/2022,P0144,C01563,S033,21,SP0176
ORD002208,05/08/2022,P0099,C02637,S045,12,SP0106
ORD002209,11/08/2022,P0170,C01139,S015,53,SP0181
ORD002210,06/09/2022,P0041,C01179,S019,31,SP0047
ORD002211,06/03/2022,P0173,C02543,S023,29,SP0119
ORD002212,21/06/2022,P0099,C00837,S013,19,SP0143
ORD002213,01/04/2022,P0052,C02716,S026,15,SP0108
ORD002214,18/08/2022,P0174,C00708,S021,34,SP0046
ORD002215,30/10/2022,P0028,C00599,S015,47,SP0151
ORD002216,09/04/2022,P0068,C02362,S021,53,SP0024
ORD002217,26/05/2022,P0023,C00803,S038,31,SP0085
ORD002218,11/05/2022,P0059,C00771,S026,45,SP0139
ORD002219,19/05/2022,P0082,C00135,S036,38,SP0200
ORD002220,29/06/2022,P0191,C02726,S047,11,SP0018
ORD002221,04/03/2022,P0009,C02047,S021,43,SP0075
ORD002222,31/12/2022,P0050,C01267,S046,39,SP0127
ORD002223,29/10/2022,P0177,C00666,S026,10,SP0078
ORD002224,20/01/2022,P0156,C00783,S043,44,SP0082
ORD002225,27/07/2022,P0116,C00611,S033,28,SP0118
ORD002226,14/08/2022,P0135,C02251,S044,42,SP0064
ORD002227,08/09/2022,P0081,C02477,S013,51,SP0124
ORD002228,02/06/2022,P0021,C01001,S035,35,SP0066
ORD002229,25/11/2022,P0077,C00365,S037,30,SP0073
ORD002230,15/03/2022,P0019,C02858,S001,12,SP0041
