OrderID,Order Date,Product ID,Customer ID,Store ID,Quantity Sold,Sales Person ID
ORD003406,19/12/2024,P0155,C01662,S007,25,SP0031
ORD003407,22/07/2024,P0159,C02165,S033,39,SP0063
ORD003408,25/02/2024,P0128,C00917,S034,9,SP0161
ORD003409,05/06/2024,P0180,C02589,S034,39,SP0081
ORD003410,07/03/2024,P0059,C00006,S028,31,SP0003
ORD003411,12/05/2024,P0057,C00638,S014,39,SP0176
ORD003412,17/03/2024,P0031,C01992,S028,36,SP0086
ORD003413,29/02/2024,P0103,C01818,S001,29,SP0040
ORD003414,13/05/2024,P0098,C00865,S012,21,SP0147
ORD003415,26/07/2024,P0156,C02206,S041,7,SP0070
ORD003416,30/07/2024,P0148,C01247,S041,11,SP0113
ORD003417,29/06/2024,P0144,C01112,S039,21,SP0101
ORD003418,20/02/2024,P0069,C02433,S042,13,SP0167
ORD003419,06/10/2024,P0098,C00535,S036,31,SP0065
ORD003420,07/10/2024,P0007,C01118,S003,40,SP0134
ORD003421,15/03/2024,P0162,C02139,S026,44,SP0057
ORD003422,12/03/2024,P0176,C01656,S012,41,SP0022
ORD003423,26/03/2024,P0091,C00964,S040,36,SP0062
ORD003424,30/03/2024,P0070,C01272,S025,31,SP0002
ORD003425,05/08/2024,P0026,C02373,S031,30,SP0105
ORD003426,06/02/2024,P0186,C01425,S011,48,SP0100
ORD003427,01/07/2024,P0131,C00817,S007,51,SP0166
ORD003428,23/11/2024,P0067,C00532,S005,35,SP0002
ORD003429,31/12/2024,P0150,C01124,S037,12,SP0117
ORD003430,20/08/2024,P0093,C01013,S010,8,SP0088
ORD003431,04/08/2024,P0198,C00162,S033,9,SP0172
ORD003432,28/10/2024,P0143,C01529,S039,43,SP0003
ORD003433,26/07/2024,P0155,C02068,S042,17,SP0082
ORD003434,14/01/2024,P0073,C02132,S021,55,SP0067
ORD003435,26/05/2024,P0139,C01861,S012,39,SP0115
ORD003436,31/12/2024,P0060,C01213,S031,34,SP0008
ORD003437,30/10/2024,P0188,C02454,S029,55,SP0147
ORD003438,16/11/2024,P0181,C01942,S017,34,SP0103
ORD003439,01/07/2024,P0091,C02979,S032,52,SP0028
ORD003440,05/03/2024,P0041,C02570,S017,35,SP0145
ORD003441,19/03/2024,P0110,C01133,S033,12,SP0088
ORD003442,24/06/2024,P0151,C02219,S042,10,SP0140
ORD003443,13/05/2024,P0005,C02831,S049,44,SP0043
ORD003444,23/02/2024,P0045,C00940,S019,24,SP0065
ORD003445,25/08/2024,P0059,C02468,S040,40,SP0156
ORD003446,18/11/2024,P0087,C01580,S025,11,SP0121
ORD003447,15/01/2024,P0172,C01139,S017,22,SP0085
ORD003448,28/10/2024,P0082,C01112,S049,44,SP0040
ORD003449,08/12/2024,P0096,C02149,S016,36,SP0157
ORD003450,31/05/2024,P0068,C02825,S007,16,SP0144
ORD003451,08/01/2024,P0185,C00694,S043,14,SP0128
ORD003452,13/10/2024,P0088,C01265,S008,37,SP0001
ORD003453,12/05/2024,P0025,C02085,S015,60,SP0016
ORD003454,11/04/2024,P0037,C01607,S021,57,SP0015
ORD003455,14/03/2024,P0098,C01919,S002,39,SP0148
ORD003456,05/05/2024,P0010,C00137,S007,47,SP0145
ORD003457,24/12/2024,P0062,C01796,S007,65,SP0006
ORD003458,02/09/2024,P0013,C02360,S049,44,SP0095
ORD003459,11/06/2024,P0118,C01691,S043,31,SP0038
ORD003460,05/04/2024,P0007,C00130,S030,22,SP0051
ORD003461,13/12/2024,P0107,C02876,S044,49,SP0046
ORD003462,16/11/2024,P0176,C00631,S017,60,SP0132
ORD003463,25/12/2024,P0086,C00531,S030,63,SP0124
ORD003464,06/05/2024,P0169,C00605,S015,62,SP0099
ORD003465,06/02/2024,P0152,C02786,S015,5,SP0131
ORD003466,06/11/2024,P0062,C01942,S032,54,SP0051
ORD003467,23/06/2024,P0001,C00096,S016,31,SP0031
ORD003468,10/04/2024,P0156,C00310,S038,18,SP0076
ORD003469,24/02/2024,P0021,C02435,S050,59,SP0106
ORD003470,13/11/2024,P0129,C02123,S046,7,SP0077
ORD003471,08/12/2024,P0073,C02845,S047,20,SP0149
ORD003472,30/03/2024,P0049,C01077,S005,52,SP0033
ORD003473,21/02/2024,P0167,C00983,S047,30,SP0188
ORD003474,31/12/2024,P0075,C00532,S009,64,SP0103
ORD003475,20/01/2024,P0068,C02232,S030,18,SP0093
ORD003476,02/08/2024,P0041,C02089,S019,63,SP0166
ORD003477,14/10/2024,P0155,C01612,S030,47,SP0020
ORD003478,07/06/2024,P0072,C01995,S035,21,SP0073
ORD003479,05/04/2024,P0200,C01267,S040,61,SP0043
ORD003480,15/12/2024,P0192,C02240,S022,28,SP0047
ORD003481,07/08/2024,P0161,C00484,S026,25,SP0001
ORD003482,22/06/2024,P0177,C02695,S038,21,SP0133
ORD003483,13/09/2024,P0040,C00194,S013,48,SP0005
ORD003484,08/02/2024,P0023,C02965,S007,19,SP0120
ORD003485,13/12/2024,P0096,C02583,S015,42,SP0062
ORD003486,19/08/2024,P0060,C01009,S009,10,SP0158
ORD003487,01/03/2024,P0175,C01640,S004,38,SP0118
ORD003488,25/11/2024,P0064,C00867,S016,37,SP0127
ORD003489,30/10/2024,P0049,C01263,S026,25,SP0107
ORD003490,02/09/2024,P0137,C01405,S009,28,SP0133
ORD003491,19/08/2024,P0082,C01657,S021,8,SP0073
ORD003492,02/11/2024,P0064,C00216,S009,26,SP0200
ORD003493,03/10/2024,P0039,C00726,S013,27,SP0122
ORD003494,22/01/2024,P0196,C01797,S031,14,SP0128
ORD003495,06/07/2024,P0113,C01010,S034,55,SP0098
ORD003496,23/12/2024,P0176,C00538,S036,29,SP0024
ORD003497,19/04/2024,P0186,C00795,S043,20,SP0014
ORD003498,24/01/2024,P0095,C02247,S048,48,SP0163
ORD003499,13/05/2024,P0136,C02729,S010,30,SP0162
ORD003500,28/04/2024,P0110,C02193,S050,28,SP0013
ORD003501,13/01/2024,P0096,C02735,S006,63,SP0010
ORD003502,14/01/2024,P0083,C01531,S004,18,SP0062
ORD003503,16/05/2024,P0145,C00483,S010,31,SP0181
ORD003504,23/02/2024,P0020,C02797,S014,52,SP0006
ORD003505,24/02/2024,P0140,C01344,S038,46,SP0192
ORD003506,18/10/2024,P0166,C01597,S032,11,SP0121
ORD003507,20/11/2024,P0199,C00483,S011,24,SP0148
ORD003508,16/06/2024,P0095,C02302,S038,49,SP0029
ORD003509,11/08/2024,P0136,C02168,S039,7,SP0036
ORD003510,06/11/2024,P0125,C00699,S038,40,SP0171
ORD003511,23/06/2024,P0114,C01427,S006,43,SP0090
ORD003512,27/09/2024,P0070,C00161,S043,28,SP0105
ORD003513,13/01/2024,P0057,C01674,S036,47,SP0133
ORD003514,23/07/2024,P0105,C01361,S045,35,SP0072
ORD003515,14/06/2024,P0013,C00678,S036,9,SP0174
ORD003516,17/03/2024,P0016,C01467,S003,37,SP0005
ORD003517,31/07/2024,P0161,C02386,S027,24,SP0053
ORD003518,17/08/2024,P0183,C02183,S040,63,SP0043
ORD003519,19/05/2024,P0021,C00676,S022,16,SP0026
ORD003520,17/10/2024,P0028,C02861,S036,26,SP0181
ORD003521,08/09/2024,P0054,C02228,S038,7,SP0166
ORD003522,14/07/2024,P0140,C01798,S008,5,SP0159
ORD003523,26/01/2024,P0153,C02313,S014,22,SP0048
ORD003524,15/04/2024,P0089,C00637,S049,35,SP0026
ORD003525,05/12/2024,P0077,C01092,S007,20,SP0052
ORD003526,05/06/2024,P0163,C00356,S029,35,SP0090
ORD003527,01/03/2024,P0167,C00621,S029,59,SP0151
ORD003528,11/07/2024,P0118,C00524,S023,12,SP0046
ORD003529,09/08/2024,P0132,C01870,S004,27,SP0029
ORD003530,27/12/2024,P0190,C02659,S015,64,SP0139
ORD003531,19/08/2024,P0140,C01153,S033,25,SP0164
ORD003532,07/03/2024,P0058,C01657,S014,11,SP0096
ORD003533,18/01/2024,P0101,C02180,S012,23,SP0064
ORD003534,09/02/2024,P0094,C02891,S026,6,SP0078
ORD003535,29/08/2024,P0071,C00918,S019,56,SP0101
ORD003536,12/01/2024,P0088,C00302,S027,23,SP0072
ORD003537,02/09/2024,P0168,C00982,S031,51,SP0106
ORD003538,27/07/2024,P0108,C00731,S044,19,SP0109
ORD003539,21/12/2024,P0070,C02159,S041,30,SP0054
ORD003540,17/01/2024,P0147,C02778,S003,14,SP0014
ORD003541,26/12/2024,P0124,C02884,S019,5,SP0025
ORD003542,01/03/2024,P0085,C02314,S043,35,SP0077
ORD003543,14/08/2024,P0127,C02674,S008,22,SP0030
ORD003544,05/03/2024,P0124,C01231,S035,58,SP0055
ORD003545,22/05/2024,P0106,C00009,S045,28,SP0080
ORD003546,13/02/2024,P0081,C00794,S016,62,SP0004
ORD003547,21/01/2024,P0195,C02105,S041,64,SP0070
ORD003548,26/03/2024,P0194,C00327,S019,41,SP0122
ORD003549,27/12/2024,P0115,C01377,S039,49,SP0159
ORD003550,18/09/2024,P0034,C01502,S003,21,SP0163
ORD003551,26/06/2024,P0185,C02421,S001,46,SP0196
ORD003552,30/07/2024,P0193,C01317,S025,32,SP0200
ORD003553,15/04/2024,P0066,C01934,S028,28,SP0076
ORD003554,25/01/2024,P0191,C00691,S043,53,SP0189
ORD003555,12/08/2024,P0152,C02777,S026,27,SP0014
ORD003556,21/02/2024,P0058,C01768,S039,64,SP0068
ORD003557,28/04/2024,P0160,C01304,S025,28,SP0082
ORD003558,11/05/2024,P0089,C01120,S044,14,SP0077
ORD003559,27/07/2024,P0187,C00126,S026,64,SP0100
ORD003560,02/10/2024,P0191,C01387,S041,39,SP0082
ORD003561,31/03/2024,P0108,C01548,S011,51,SP0003
ORD003562,19/06/2024,P0126,C02577,S028,43,SP0116
ORD003563,22/09/2024,P0160,C00056,S032,27,SP0099
ORD003564,30/01/2024,P0147,C00565,S011,54,SP0184
ORD003565,25/11/2024,P0113,C00415,S002,46,SP0031
ORD003566,29/02/2024,P0031,C01392,S026,51,SP0173
ORD003567,01/11/2024,P0078,C01374,S017,10,SP0131
ORD003568,22/11/2024,P0020,C01807,S009,6,SP0137
ORD003569,07/06/2024,P0009,C02116,S027,46,SP0167
ORD003570,09/02/2024,P0195,C01911,S002,52,SP0024
ORD003571,01/08/2024,P0060,C01212,S009,21,SP0142
ORD003572,24/12/2024,P0189,C00878,S047,9,SP0145
ORD003573,19/12/2024,P0135,C01751,S010,19,SP0092
ORD003574,07/12/2024,P0099,C00372,S013,7,SP0185
ORD003575,16/07/2024,P0120,C01576,S039,19,SP0120
ORD003576,19/08/2024,P0174,C00240,S018,15,SP0028
ORD003577,03/09/2024,P0030,C01249,S049,32,SP0126
ORD003578,29/03/2024,P0198,C00489,S048,61,SP0041
ORD003579,22/01/2024,P0181,C00976,S005,43,SP0058
ORD003580,10/07/2024,P0045,C00573,S041,57,SP0059
ORD003581,18/11/2024,P0180,C01434,S018,52,SP0104
ORD003582,29/10/2024,P0081,C01499,S032,26,SP0098
ORD003583,09/04/2024,P0113,C01364,S038,39,SP0026
ORD003584,22/09/2024,P0042,C00151,S006,15,SP0068
ORD003585,13/01/2024,P0053,C00416,S008,56,SP0056
ORD003586,08/03/2024,P0075,C02959,S014,25,SP0157
ORD003587,17/01/2024,P0133,C00980,S010,17,SP0142
ORD003588,01/09/2024,P0098,C02850,S026,46,SP0156
ORD003589,16/07/2024,P0110,C02222,S031,41,SP0164
ORD003590,17/02/2024,P0020,C00426,S013,58,SP0198
ORD003591,09/06/2024,P0079,C02622,S004,42,SP0019
ORD003592,11/07/2024,P0077,C01704,S001,62,SP0119
ORD003593,21/02/2024,P0128,C01266,S036,46,SP0136
ORD003594,13/02/2024,P0057,C02579,S030,36,SP0184
ORD003595,31/08/2024,P0185,C02591,S033,43,SP0085
ORD003596,13/07/2024,P0130,C00655,S009,40,SP0115
ORD003597,26/06/2024,P0018,C02987,S041,60,SP0164
ORD003598,11/05/2024,P0069,C00353,S030,48,SP0130
ORD003599,08/08/2024,P0122,C00226,S017,44,SP0180
ORD003600,16/04/2024,P0027,C00173,S017,16,SP0092
ORD003601,07/01/2024,P0115,C02871,S049,34,SP0013
ORD003602,17/05/2024,P0043,C00217,S030,63,SP0029
ORD003603,01/06/2024,P0085,C00221,S014,49,SP0186
ORD003604,13/09/2024,P0153,C01884,S034,42,SP0082
ORD003605,24/11/2024,P0196,C00420,S015,39,SP0020
ORD003606,07/04/2024,P0080,C02121,S047,60,SP0190
ORD003607,12/10/2024,P0158,C01593,S007,40,SP0077
ORD003608,21/05/2024,P0074,C01593,S016,49,SP0004
ORD003609,11/09/2024,P0063,C01627,S038,17,SP0037
ORD003610,13/01/2024,P0037,C02322,S001,50,SP0152
ORD003611,05/02/2024,P0049,C01420,S041,30,SP0109
ORD003612,24/02/2024,P0150,C01099,S008,59,SP0013
ORD003613,17/12/2024,P0137,C02154,S027,56,SP0038
ORD003614,20/12/2024,P0146,C01224,S004,45,SP0191
ORD003615,24/06/2024,P0011,C00147,S007,23,SP0166
ORD003616,12/05/2024,P0135,C00665,S042,53,SP0127
ORD003617,23/09/2024,P0091,C02894,S002,31,SP0096
ORD003618,27/10/2024,P0114,C01524,S048,35,SP0199
ORD003619,12/01/2024,P0037,C00456,S021,49,SP0094
ORD003620,22/11/2024,P0085,C02053,S036,19,SP0069
ORD003621,17/11/2024,P0127,C02727,S006,47,SP0140
ORD003622,30/09/2024,P0184,C00774,S044,19,SP0171
ORD003623,22/11/2024,P0070,C00814,S033,56,SP0150
ORD003624,10/10/2024,P0129,C02203,S030,35,SP0116
ORD003625,21/02/2024,P0040,C00756,S015,58,SP0053
ORD003626,19/06/2024,P0037,C00861,S002,29,SP0093
ORD003627,20/06/2024,P0129,C02999,S048,43,SP0123
ORD003628,17/08/2024,P0046,C02581,S028,47,SP0164
ORD003629,08/10/2024,P0019,C02039,S042,15,SP0103
ORD003630,31/01/2024,P0136,C00442,S009,6,SP0157
ORD003631,31/01/2024,P0166,C02092,S041,35,SP0145
ORD003632,06/04/2024,P0097,C00874,S031,10,SP0026
ORD003633,09/04/2024,P0174,C01118,S011,39,SP0150
ORD003634,05/06/2024,P0163,C02252,S041,61,SP0062
ORD003635,17/03/2024,P0136,C02419,S007,42,SP0138
ORD003636,26/09/2024,P0181,C02960,S016,37,SP0048
ORD003637,16/01/2024,P0039,C02050,S001,47,SP0180
ORD003638,02/06/2024,P0036,C00452,S018,17,SP0137
ORD003639,09/08/2024,P0142,C01782,S023,9,SP0017
ORD003640,09/07/2024,P0056,C01172,S010,38,SP0197
ORD003641,25/12/2024,P0030,C02123,S011,20,SP0092
ORD003642,11/10/2024,P0038,C00672,S005,5,SP0182
ORD003643,14/07/2024,P0183,C00942,S018,12,SP0155
ORD003644,16/05/2024,P0071,C01202,S023,55,SP0010
ORD003645,12/01/2024,P0038,C02727,S006,62,SP0163
ORD003646,05/11/2024,P0180,C00762,S045,7,SP0069
ORD003647,12/05/2024,P0154,C01739,S002,18,SP0119
ORD003648,01/02/2024,P0016,C00495,S048,48,SP0049
ORD003649,10/06/2024,P0030,C01800,S046,51,SP0114
ORD003650,28/03/2024,P0164,C01587,S050,58,SP0079
ORD003651,05/04/2024,P0088,C00808,S048,45,SP0020
ORD003652,17/12/2024,P0178,C02304,S016,25,SP0057
ORD003653,16/03/2024,P0139,C01601,S001,47,SP0151
ORD003654,29/05/2024,P0049,C02058,S042,55,SP0047
ORD003655,21/07/2024,P0137,C02929,S042,42,SP0004
ORD003656,26/12/2024,P0027,C00492,S005,26,SP0139
ORD003657,03/04/2024,P0086,C00203,S009,59,SP0140
ORD003658,30/09/2024,P0059,C00577,S031,27,SP0127
ORD003659,22/09/2024,P0150,C02322,S040,57,SP0189
ORD003660,03/08/2024,P0049,C00005,S047,9,SP0098
ORD003661,31/12/2024,P0080,C00445,S037,7,SP0039
ORD003662,11/03/2024,P0108,C01448,S039,62,SP0193
ORD003663,16/06/2024,P0104,C02372,S026,13,SP0199
ORD003664,31/03/2024,P0018,C02675,S022,63,SP0111
ORD003665,22/07/2024,P0170,C00778,S008,7,SP0144
ORD003666,30/08/2024,P0138,C02287,S022,20,SP0189
ORD003667,25/06/2024,P0064,C01682,S015,62,SP0131
ORD003668,15/04/2024,P0024,C00186,S011,13,SP0191
ORD003669,08/06/2024,P0157,C02829,S022,7,SP0173
ORD003670,20/11/2024,P0071,C01675,S047,55,SP0100
ORD003671,02/12/2024,P0121,C01593,S019,22,SP0009
ORD003672,11/11/2024,P0084,C01537,S032,14,SP0162
ORD003673,30/01/2024,P0124,C00415,S003,46,SP0136
ORD003674,13/09/2024,P0183,C00551,S004,52,SP0138
ORD003675,20/07/2024,P0124,C01721,S005,6,SP0137
ORD003676,18/01/2024,P0130,C02550,S023,61,SP0164
ORD003677,07/02/2024,P0172,C01211,S033,64,SP0145
ORD003678,07/05/2024,P0193,C01038,S037,6,SP0180
ORD003679,06/09/2024,P0087,C00442,S048,50,SP0133
ORD003680,01/06/2024,P0020,C02744,S041,7,SP0134
ORD003681,25/03/2024,P0053,C00994,S034,8,SP0140
ORD003682,14/10/2024,P0018,C02530,S005,21,SP0135
ORD003683,15/08/2024,P0018,C00489,S025,41,SP0091
ORD003684,27/01/2024,P0057,C00565,S012,31,SP0077
ORD003685,16/02/2024,P0197,C01696,S040,60,SP0105
ORD003686,16/02/2024,P0149,C02496,S030,10,SP0069
ORD003687,26/09/2024,P0177,C00050,S005,59,SP0111
ORD003688,15/11/2024,P0132,C02095,S017,38,SP0159
ORD003689,23/10/2024,P0079,C00383,S027,58,SP0190
ORD003690,19/08/2024,P0005,C01642,S030,45,SP0148
ORD003691,25/02/2024,P0075,C01140,S038,15,SP0059
ORD003692,15/10/2024,P0180,C02246,S035,15,SP0080
ORD003693,14/01/2024,P0031,C02745,S009,26,SP0063
ORD003694,13/08/2024,P0019,C00488,S042,56,SP0024
ORD003695,19/02/2024,P0146,C00574,S009,53,SP0157
ORD003696,24/10/2024,P0188,C02791,S005,20,SP0195
ORD003697,10/08/2024,P0121,C01177,S038,60,SP0191
ORD003698,22/10/2024,P0162,C01263,S018,35,SP0127
ORD003699,16/12/2024,P0121,C02338,S017,20,SP0077
ORD003700,19/02/2024,P0027,C00619,S037,8,SP0181
ORD003701,21/05/2024,P0098,C02467,S032,28,SP0123
ORD003702,24/01/2024,P0142,C01282,S041,14,SP0065
ORD003703,13/10/2024,P0015,C00369,S042,26,SP0101
ORD003704,13/05/2024,P0007,C02892,S028,14,SP0097
ORD003705,06/05/2024,P0108,C02828,S015,16,SP0132
ORD003706,18/07/2024,P0173,C00259,S012,17,SP0073
ORD003707,28/05/2024,P0080,C01291,S011,8,SP0132
ORD003708,22/06/2024,P0039,C01193,S042,19,SP0071
ORD003709,13/06/2024,P0030,C01046,S035,9,SP0043
ORD003710,06/01/2024,P0036,C00912,S002,51,SP0190
ORD003711,18/08/2024,P0006,C02524,S005,16,SP0023
ORD003712,29/12/2024,P0021,C01269,S004,40,SP0014
ORD003713,21/04/2024,P0033,C01088,S010,54,SP0183
ORD003714,22/03/2024,P0065,C02205,S005,18,SP0087
ORD003715,13/11/2024,P0180,C01833,S021,64,SP0177
ORD003716,12/12/2024,P0010,C01435,S041,26,SP0136
ORD003717,24/09/2024,P0094,C02586,S042,50,SP0136
ORD003718,04/03/2024,P0090,C00770,S040,53,SP0095
ORD003719,15/09/2024,P0008,C01283,S049,15,SP0094
ORD003720,17/08/2024,P0099,C02979,S010,10,SP0074
ORD003721,31/05/2024,P0012,C00030,S021,16,SP0111
ORD003722,10/02/2024,P0018,C01682,S044,15,SP0019
ORD003723,22/08/2024,P0165,C02257,S015,10,SP0171
ORD003724,19/04/2024,P0197,C02433,S025,9,SP0126
ORD003725,04/03/2024,P0097,C02928,S004,56,SP0002
ORD003726,07/03/2024,P0083,C01700,S030,40,SP0009
ORD003727,24/08/2024,P0108,C01536,S009,42,SP0184
ORD003728,01/06/2024,P0167,C02372,S003,46,SP0136
ORD003729,28/04/2024,P0017,C00470,S026,24,SP0092
ORD003730,20/10/2024,P0043,C01555,S032,8,SP0012
ORD003731,03/12/2024,P0121,C01337,S049,14,SP0199
ORD003732,16/09/2024,P0014,C00452,S014,48,SP0153
ORD003733,28/02/2024,P0094,C01957,S031,55,SP0072
ORD003734,22/01/2024,P0194,C02874,S006,7,SP0009
ORD003735,25/01/2024,P0182,C01533,S031,13,SP0070
ORD003736,08/06/2024,P0132,C01666,S032,26,SP0153
ORD003737,01/02/2024,P0200,C00073,S047,25,SP0061
ORD003738,16/05/2024,P0074,C01080,S036,10,SP0031
ORD003739,17/01/2024,P0027,C01520,S016,38,SP0001
ORD003740,15/11/2024,P0084,C02996,S046,24,SP0011
ORD003741,02/09/2024,P0185,C01286,S048,27,SP0014
ORD003742,20/04/2024,P0087,C01015,S024,40,SP0103
ORD003743,19/02/2024,P0079,C02483,S008,49,SP0039
ORD003744,27/01/2024,P0163,C02160,S045,57,SP0044
ORD003745,04/02/2024,P0143,C01693,S001,46,SP0154
ORD003746,18/02/2024,P0180,C00763,S036,12,SP0093
ORD003747,16/05/2024,P0135,C00300,S033,37,SP0155
ORD003748,08/10/2024,P0149,C02592,S040,52,SP0066
ORD003749,23/09/2024,P0132,C01248,S023,29,SP0134
ORD003750,08/06/2024,P0193,C02883,S036,6,SP0195
ORD003751,25/03/2024,P0057,C02721,S016,28,SP0199
ORD003752,12/05/2024,P0196,C00858,S031,37,SP0129
ORD003753,17/07/2024,P0147,C00909,S007,53,SP0151
ORD003754,25/10/2024,P0152,C02655,S007,10,SP0078
ORD003755,24/01/2024,P0174,C01261,S049,32,SP0079
ORD003756,08/02/2024,P0051,C01639,S011,21,SP0106
ORD003757,12/04/2024,P0046,C00475,S036,55,SP0024
ORD003758,01/02/2024,P0069,C00253,S020,31,SP0199
ORD003759,15/04/2024,P0091,C01884,S027,56,SP0013
ORD003760,15/11/2024,P0103,C02548,S030,8,SP0049
ORD003761,06/04/2024,P0152,C00971,S021,43,SP0016
ORD003762,18/04/2024,P0194,C00343,S008,6,SP0063
ORD003763,12/06/2024,P0141,C02206,S036,43,SP0125
ORD003764,07/12/2024,P0070,C01133,S048,63,SP0175
ORD003765,11/04/2024,P0003,C00468,S024,31,SP0197
ORD003766,03/06/2024,P0081,C01320,S011,50,SP0005
ORD003767,15/02/2024,P0007,C01150,S022,11,SP0104
ORD003768,29/03/2024,P0072,C00682,S027,48,SP0191
ORD003769,24/01/2024,P0105,C02817,S047,58,SP0198
ORD003770,06/12/2024,P0152,C02491,S029,14,SP0054
ORD003771,31/12/2024,P0075,C01390,S047,31,SP0033
ORD003772,02/09/2024,P0078,C00447,S006,55,SP0193
ORD003773,09/05/2024,P0179,C01532,S009,39,SP0126
ORD003774,28/02/2024,P0060,C00025,S039,45,SP0111
ORD003775,19/02/2024,P0082,C02738,S047,28,SP0023
ORD003776,09/04/2024,P0170,C00440,S025,62,SP0095
ORD003777,26/11/2024,P0174,C02532,S044,11,SP0006
ORD003778,07/03/2024,P0119,C02912,S023,64,SP0125
ORD003779,23/09/2024,P0053,C02338,S011,52,SP0049
ORD003780,16/05/2024,P0173,C02518,S020,38,SP0148
ORD003781,23/03/2024,P0161,C01245,S049,53,SP0041
ORD003782,15/12/2024,P0082,C02104,S023,42,SP0097
ORD003783,05/10/2024,P0100,C01099,S004,29,SP0142
ORD003784,12/12/2024,P0107,C01711,S024,20,SP0096
ORD003785,01/08/2024,P0161,C01406,S038,58,SP0068
ORD003786,08/05/2024,P0183,C00644,S001,38,SP0194
ORD003787,09/03/2024,P0028,C01133,S031,33,SP0009
ORD003788,28/01/2024,P0099,C00615,S049,56,SP0060
ORD003789,02/01/2024,P0144,C02293,S031,25,SP0084
ORD003790,26/10/2024,P0147,C00318,S038,21,SP0183
ORD003791,01/07/2024,P0082,C01005,S043,53,SP0120
ORD003792,05/03/2024,P0099,C01128,S024,6,SP0049
ORD003793,15/11/2024,P0108,C01532,S032,55,SP0198
ORD003794,14/07/2024,P0125,C00795,S023,52,SP0086
ORD003795,05/11/2024,P0005,C00829,S016,63,SP0180
ORD003796,10/03/2024,P0133,C01805,S022,12,SP0130
ORD003797,14/01/2024,P0035,C00765,S007,54,SP0198
ORD003798,25/07/2024,P0137,C01741,S007,16,SP0122
ORD003799,24/10/2024,P0134,C00744,S011,28,SP0157
ORD003800,11/03/2024,P0036,C00556,S025,43,SP0038
ORD003801,28/08/2024,P0055,C02505,S024,48,SP0037
ORD003802,13/06/2024,P0004,C02789,S022,58,SP0194
ORD003803,02/05/2024,P0082,C00929,S027,18,SP0129
ORD003804,12/05/2024,P0008,C02912,S041,22,SP0022
ORD003805,11/10/2024,P0077,C02036,S001,22,SP0100
ORD003806,28/02/2024,P0112,C02932,S014,56,SP0088
ORD003807,17/04/2024,P0054,C02843,S003,10,SP0001
ORD003808,03/06/2024,P0101,C00213,S015,60,SP0133
ORD003809,06/01/2024,P0187,C01114,S047,25,SP0111
ORD003810,30/05/2024,P0189,C02770,S024,62,SP0199
ORD003811,18/09/2024,P0012,C00636,S042,8,SP0054
ORD003812,16/06/2024,P0091,C00261,S029,15,SP0025
ORD003813,15/05/2024,P0182,C00936,S026,20,SP0057
ORD003814,06/07/2024,P0143,C02464,S040,63,SP0010
ORD003815,27/06/2024,P0129,C00468,S010,58,SP0002
ORD003816,14/01/2024,P0107,C01846,S046,46,SP0128
ORD003817,10/12/2024,P0082,C00761,S019,47,SP0195
ORD003818,23/03/2024,P0110,C00780,S050,59,SP0106
ORD003819,08/07/2024,P0200,C02660,S040,28,SP0183
ORD003820,27/08/2024,P0037,C00325,S022,25,SP0062
ORD003821,05/02/2024,P0127,C02403,S030,56,SP0060
ORD003822,29/08/2024,P0098,C00798,S020,44,SP0171
ORD003823,21/07/2024,P0123,C02554,S011,60,SP0062
ORD003824,14/01/2024,P0188,C01053,S048,12,SP0107
ORD003825,18/02/2024,P0003,C01484,S023,17,SP0027
ORD003826,22/05/2024,P0130,C01692,S047,11,SP0172
ORD003827,11/07/2024,P0032,C00697,S030,57,SP0190
ORD003828,15/03/2024,P0083,C01877,S034,45,SP0026
ORD003829,03/02/2024,P0042,C00690,S011,60,SP0138
ORD003830,02/06/2024,P0181,C00392,S005,38,SP0124
ORD003831,29/05/2024,P0171,C01048,S002,20,SP0095
ORD003832,03/07/2024,P0019,C02209,S006,50,SP0118
ORD003833,11/07/2024,P0018,C00403,S028,46,SP0163
ORD003834,22/12/2024,P0081,C00981,S036,17,SP0117
ORD003835,27/10/2024,P0004,C00934,S015,49,SP0152
ORD003836,28/07/2024,P0128,C01134,S020,6,SP0052
ORD003837,27/10/2024,P0061,C02827,S007,32,SP0041
ORD003838,03/02/2024,P0033,C01002,S034,42,SP0179
ORD003839,20/06/2024,P0076,C01983,S006,27,SP0030
ORD003840,18/11/2024,P0185,C00142,S041,27,SP0111
ORD003841,20/10/2024,P0166,C02987,S048,52,SP0132
ORD003842,10/02/2024,P0149,C02489,S013,33,SP0024
ORD003843,26/05/2024,P0113,C02097,S040,65,SP0110
ORD003844,09/12/2024,P0079,C00765,S041,15,SP0080
ORD003845,02/01/2024,P0087,C01637,S033,52,SP0190
ORD003846,03/06/2024,P0014,C00919,S030,63,SP0112
ORD003847,29/10/2024,P0074,C02545,S038,61,SP0036
ORD003848,05/04/2024,P0093,C00749,S050,54,SP0110
ORD003849,14/10/2024,P0197,C01224,S025,43,SP0163
ORD003850,23/07/2024,P0034,C02617,S017,63,SP0086
ORD003851,23/11/2024,P0162,C02501,S017,52,SP0166
ORD003852,26/08/2024,P0098,C01483,S041,64,SP0070
ORD003853,15/12/2024,P0083,C00744,S041,52,SP0107
ORD003854,18/10/2024,P0132,C01716,S048,49,SP0091
ORD003855,20/06/2024,P0199,C00216,S004,25,SP0173
